UserId,Group,Task,Presentation,NuggetID,UserSummaryNugget
97,4,low,long,97-4-low-02,シナモンの原産地はインドである
97,4,low,long,97-4-low-03,シナモンの原産地はミャンマーである
97,4,low,long,97-4-low-04,スリランカのシナモンは高品質である
97,4,low,long,97-4-low-05,スリランカのシナモンは広く使われている
98,4,low,long,98-4-low-01,シナモンの原産地は主にスリランカである
98,4,low,long,98-4-low-02,スリランカはシナモンの原産地として有名である
98,4,low,long,98-4-low-03,シナモンはインド南部でも作られている
11,1,high,short,11-1-high-01,日本人の年間アルコール摂取量は平均8リットルほどである
11,1,high,short,11-1-high-02,都道府県では東京がもっともアルコール摂取量が多いとされる
11,1,high,short,11-1-high-03,東京のアルコール摂取量が多い要因の一つは飲食店が密集していることである
11,1,high,short,11-1-high-04,夏季には冷たいアルコール飲料がよく飲まれる
11,1,high,short,11-1-high-05,夏季に冷たいアルコール飲料が特によく飲まれるのは湾岸部である
11,1,high,short,11-1-high-06,山間部では飲酒の機会が湾岸部に比べて少な目な傾向にある
11,1,high,short,11-1-high-07,一般的に男性の方がアルコールを多く摂取している
11,1,high,short,11-1-high-08,20代の方が30代よりもアルコール摂取量が多い
11,1,high,short,11-1-high-09,20代の方が多く飲む理由は飲酒のための集まりを作れる自由な時間があるためだと考えられる
11,1,high,short,11-1-high-10,これらの傾向は調査機関によって集計されることもある
11,1,high,short,11-1-high-11,世界全体で最もアルコール消費が多いのはチェコである
11,1,high,short,11-1-high-12,世界で一番飲まれているアルコール飲料はビールである
11,1,high,short,11-1-high-13,二日酔いしないための適量は日本人なら日本酒一合ほどを目安にするとよい
12,1,high,short,12-1-high-01,日本人の1人当たりのアルコール消費量は1日20g程度である
12,1,high,short,12-1-high-02,1日20gのアルコールはビール1杯相当にあたる
12,1,high,short,12-1-high-03,1日20gのアルコールは日本酒1杯相当にあたる
12,1,high,short,12-1-high-04,国内でよくお酒が飲まれている地域は秋田県である
12,1,high,short,12-1-high-05,国内でよくお酒が飲まれている地域は新潟県である
12,1,high,short,12-1-high-06,成人1日のアルコール摂取量は30g程度とする説がある
12,1,high,short,12-1-high-07,日本で人気のある酒はビールである
12,1,high,short,12-1-high-08,日本で人気のある酒は日本酒である
12,1,high,short,12-1-high-09,日本で人気のある酒は焼酎である
12,1,high,short,12-1-high-10,世界ではチェコでよくお酒が飲まれている
12,1,high,short,12-1-high-11,世界ではドイツでよくお酒が飲まれている
12,1,high,short,12-1-high-12,チェコでは日常的に飲酒する習慣がある人が多い
12,1,high,short,12-1-high-13,ドイツでは日常的に飲酒する習慣がある人が多い
12,1,high,short,12-1-high-14,チェコのアルコール消費量は日本人の約1.5倍である
12,1,high,short,12-1-high-15,ドイツのアルコール消費量は日本人の約1.5倍である
12,1,high,short,12-1-high-16,世界で人気のある酒はビールである
12,1,high,short,12-1-high-17,世界で人気のある酒はワインである
12,1,high,short,12-1-high-18,世界で人気のある酒はウォッカである
13,1,high,short,13-1-high-01,世界の一人当たりのアルコール消費が多いのはヨーロッパである
13,1,high,short,13-1-high-02,ヨーロッパの中でもドイツのアルコール消費が高い
13,1,high,short,13-1-high-03,ヨーロッパの中でもフランスのアルコール消費が高い
13,1,high,short,13-1-high-04,ヨーロッパの中でもロシアのアルコール消費が高い
13,1,high,short,13-1-high-05,アメリカのアルコール消費も高い
13,1,high,short,13-1-high-06,カナダのアルコール消費も高い
13,1,high,short,13-1-high-07,アジアでは韓国のアルコール消費が高い
13,1,high,short,13-1-high-08,アジアでは日本のアルコール消費が高い
13,1,high,short,13-1-high-09,イスラム圏のアルコール消費は低い
13,1,high,short,13-1-high-10,アフリカのアルコール消費も低い
13,1,high,short,13-1-high-11,世界のアルコール消費が高い国としてベラルーシがある
13,1,high,short,13-1-high-12,ベラルーシの一人当たりアルコール消費量は15リットルである
13,1,high,short,13-1-high-13,世界のアルコール消費が高い国としてモルドバがある
13,1,high,short,13-1-high-14,モルドバの一人当たりアルコール消費量は15リットルである
13,1,high,short,13-1-high-15,リトアニアの一人当たりアルコール消費量は1リットルである
13,1,high,short,13-1-high-16,日本の一人当たりアルコール消費量は8リットルである
19,1,high,short,19-1-high-01,アルコールの消費量の多い国はドイツである。
19,1,high,short,19-1-high-02,アルコールの消費量の多い国はチェコである。
19,1,high,short,19-1-high-03,アルコールの消費量は欧州が多い。
19,1,high,short,19-1-high-04,ドイツはビールの消費が多い。
19,1,high,short,19-1-high-05,ドイツはワインの消費が多い。
19,1,high,short,19-1-high-06,チェコはビールの消費が多い。
19,1,high,short,19-1-high-07,チェコはワインの消費が多い。
19,1,high,short,19-1-high-08,アルコール消費量が少ない国はイランなどのイスラム教徒の国である。
19,1,high,short,19-1-high-09,アルコール消費量が少ない国はクウェートなどのイスラム教徒の国である。
19,1,high,short,19-1-high-10,アルコール消費量が少ない理由は宗教的な理由である。
19,1,high,short,19-1-high-11,日本では秋田県がアルコール消費量が多いことで知られている。
19,1,high,short,19-1-high-12,秋田県は酒造が盛んなことがアルコール消費量が多い要因である。
19,1,high,short,19-1-high-13,長野県もアルコール消費量が多い。
19,1,high,short,19-1-high-14,新潟県もアルコール消費量が多い。
19,1,high,short,19-1-high-15,アルコール消費量が少ない都道府県としては奈良県などが挙げられる。
19,1,high,short,19-1-high-16,健康意識の差からアルコール消費量に差が生じている。
19,1,high,short,19-1-high-17,宗教的な理由からアルコール消費量に差が生じている。
25,1,high,short,25-1-high-01,日本のアルコールの平均消費量は世界の中でも平均レベルである
25,1,high,short,25-1-high-02,アルコール消費量が多い国はチェコである
25,1,high,short,25-1-high-03,アルコール消費量が多い国はドイツである
25,1,high,short,25-1-high-04,アルコール消費量が多い国はリトアニアである
25,1,high,short,25-1-high-05,アルコール消費量が多い国はフランスである
25,1,high,short,25-1-high-06,アルコール消費量が多い国はアルコール飲料の生産が盛んな国が多い
25,1,high,short,25-1-high-07,日本の中では東京都でのアルコール消費量が多い
25,1,high,short,25-1-high-08,日本の中では沖縄県でのアルコール消費量が多い
25,1,high,short,25-1-high-09,飲食店が多い地域ではアルコール消費量が多くなっている
39,1,high,short,39-1-high-01,チェコのアルコール消費量は多い。
39,1,high,short,39-1-high-02,ドイツのアルコール消費量は多い。
39,1,high,short,39-1-high-03,日本のアルコール消費量の詳細データは公表されていない。
39,1,high,short,39-1-high-04,日本のアルコール消費量は各機関のデータベースなどで調べられる可能性がある。
40,1,high,short,40-1-high-01,アルコール消費量が多い国はチェコである
40,1,high,short,40-1-high-02,アルコール消費量が多い国はドイツである
40,1,high,short,40-1-high-03,アルコール消費量が多い国はリトアニアである
40,1,high,short,40-1-high-04,チェコは12リットル以上アルコールを消費している
40,1,high,short,40-1-high-05,ドイツは12リットル以上アルコールを消費している
40,1,high,short,40-1-high-06,リトアニアは12リットル以上アルコールを消費している
49,1,high,short,49-1-high-01,一人当たりのアルコール消費量は都市部で高くなる
49,1,high,short,49-1-high-02,日本の年間の一人当たりのアルコール消費量は年間約8リットルである
49,1,high,short,49-1-high-03,一番消費量が多い都道府県は秋田県である
49,1,high,short,49-1-high-04,一番消費量が少ない都道府県は奈良県である
49,1,high,short,49-1-high-05,市ごとの一人当たりのアルコール消費量の情報は公開されていない
49,1,high,short,49-1-high-06,一人当たりのアルコール消費量が一番多い国はベラルーシである
49,1,high,short,49-1-high-07,ベラルーシの一人当たりのアルコール消費量は年間平均15リットルである
